metric_optim,lr,fold,NSR,dataset,metric_eval,y
rbp_80,0.001,2,5,Home_and_Kitchen,NDCG,0.7175
rbp_80,0.001,2,5,Home_and_Kitchen,RBP_80,0.3926
rbp_80,0.001,2,5,Home_and_Kitchen,RBP_90,0.2889
rbp_80,0.001,2,5,Home_and_Kitchen,RBP_95,0.2021
rbp_80,0.001,2,5,Home_and_Kitchen,RR,0.7733
rbp_90,0.001,2,5,Home_and_Kitchen,AP,0.5045
rbp_90,0.001,2,5,Home_and_Kitchen,NDCG,0.7501
rbp_90,0.001,2,5,Home_and_Kitchen,RBP_80,0.4352
rbp_90,0.001,2,5,Home_and_Kitchen,RBP_90,0.3125
rbp_90,0.001,2,5,Home_and_Kitchen,RBP_95,0.2123
rbp_90,0.001,2,5,Home_and_Kitchen,RR,0.8166
rbp_95,0.001,2,5,Home_and_Kitchen,AP,0.5416
rbp_95,0.001,2,5,Home_and_Kitchen,NDCG,0.7739
rbp_95,0.001,2,5,Home_and_Kitchen,RBP_80,0.4678
rbp_95,0.001,2,5,Home_and_Kitchen,RBP_90,0.3317
rbp_95,0.001,2,5,Home_and_Kitchen,RBP_95,0.221
rbp_95,0.001,2,5,Home_and_Kitchen,RR,0.8438
rr,0.001,2,5,Home_and_Kitchen,AP,0.2599
rr,0.001,2,5,Home_and_Kitchen,NDCG,0.5561
rr,0.001,2,5,Home_and_Kitchen,RBP_80,0.1968
rr,0.001,2,5,Home_and_Kitchen,RBP_90,0.176
rr,0.001,2,5,Home_and_Kitchen,RBP_95,0.149
rr,0.001,2,5,Home_and_Kitchen,RR,0.4705
ap,0.001,0,1,Sports_and_Outdoors,AP,0.7064
ap,0.001,0,1,Sports_and_Outdoors,NDCG,0.8604
ap,0.001,0,1,Sports_and_Outdoors,RBP_80,0.5691
ap,0.001,0,1,Sports_and_Outdoors,RBP_90,0.4189
ap,0.001,0,1,Sports_and_Outdoors,RBP_95,0.2693
ap,0.001,0,1,Sports_and_Outdoors,RR,0.8891
dcg,0.001,0,1,Sports_and_Outdoors,AP,0.7105
dcg,0.001,0,1,Sports_and_Outdoors,NDCG,0.8628
dcg,0.001,0,1,Sports_and_Outdoors,RBP_80,0.5721
dcg,0.001,0,1,Sports_and_Outdoors,RBP_90,0.4203
dcg,0.001,0,1,Sports_and_Outdoors,RBP_95,0.2698
dcg,0.001,0,1,Sports_and_Outdoors,RR,0.8926
rbp_80,0.001,0,1,Sports_and_Outdoors,AP,0.6913
rbp_80,0.001,0,1,Sports_and_Outdoors,NDCG,0.851
rbp_80,0.001,0,1,Sports_and_Outdoors,RBP_80,0.5562
rbp_80,0.001,0,1,Sports_and_Outdoors,RBP_90,0.413
rbp_80,0.001,0,1,Sports_and_Outdoors,RBP_95,0.2671
rbp_80,0.001,0,1,Sports_and_Outdoors,RR,0.8748
rbp_90,0.001,0,1,Sports_and_Outdoors,AP,0.7139
rbp_90,0.001,0,1,Sports_and_Outdoors,NDCG,0.8657
rbp_90,0.001,0,1,Sports_and_Outdoors,RBP_80,0.5748
rbp_90,0.001,0,1,Sports_and_Outdoors,RBP_90,0.4213
rbp_90,0.001,0,1,Sports_and_Outdoors,RBP_95,0.2702
rbp_90,0.001,0,1,Sports_and_Outdoors,RR,0.8988
rbp_95,0.001,0,1,Sports_and_Outdoors,AP,0.7262
rbp_95,0.001,0,1,Sports_and_Outdoors,NDCG,0.8723
rbp_95,0.001,0,1,Sports_and_Outdoors,RBP_80,0.5842
rbp_95,0.001,0,1,Sports_and_Outdoors,RBP_90,0.4258
rbp_95,0.001,0,1,Sports_and_Outdoors,RBP_95,0.2718
rbp_95,0.001,0,1,Sports_and_Outdoors,RR,0.9044
rr,0.01,0,1,Sports_and_Outdoors,AP,0.5998
rr,0.01,0,1,Sports_and_Outdoors,NDCG,0.7841
rr,0.01,0,1,Sports_and_Outdoors,RBP_80,0.4798
rr,0.01,0,1,Sports_and_Outdoors,RBP_90,0.3805
rr,0.01,0,1,Sports_and_Outdoors,RBP_95,0.2558
rr,0.01,0,1,Sports_and_Outdoors,RR,0.7413
ap,0.001,0,2,Sports_and_Outdoors,AP,0.6014
ap,0.001,0,2,Sports_and_Outdoors,NDCG,0.8061
ap,0.001,0,2,Sports_and_Outdoors,RBP_80,0.4902
ap,0.001,0,2,Sports_and_Outdoors,RBP_90,0.3662
ap,0.001,0,2,Sports_and_Outdoors,RBP_95,0.2452
ap,0.001,0,2,Sports_and_Outdoors,RR,0.8524
dcg,0.001,0,2,Sports_and_Outdoors,AP,0.6083
dcg,0.001,0,2,Sports_and_Outdoors,NDCG,0.8098
dcg,0.001,0,2,Sports_and_Outdoors,RBP_80,0.4962
dcg,0.001,0,2,Sports_and_Outdoors,RBP_90,0.3694
dcg,0.001,0,2,Sports_and_Outdoors,RBP_95,0.2464
dcg,0.001,0,2,Sports_and_Outdoors,RR,0.8542
rbp_80,0.001,0,2,Sports_and_Outdoors,AP,0.5758
rbp_80,0.001,0,2,Sports_and_Outdoors,NDCG,0.7886
rbp_80,0.001,0,2,Sports_and_Outdoors,RBP_80,0.4682
rbp_80,0.001,0,2,Sports_and_Outdoors,RBP_90,0.3555
rbp_80,0.001,0,2,Sports_and_Outdoors,RBP_95,0.2409
rbp_80,0.001,0,2,Sports_and_Outdoors,RR,0.8241
rbp_90,0.001,0,2,Sports_and_Outdoors,AP,0.6004
rbp_90,0.001,0,2,Sports_and_Outdoors,NDCG,0.8052
rbp_90,0.001,0,2,Sports_and_Outdoors,RBP_80,0.4892
rbp_90,0.001,0,2,Sports_and_Outdoors,RBP_90,0.3656
rbp_90,0.001,0,2,Sports_and_Outdoors,RBP_95,0.2449
rbp_90,0.001,0,2,Sports_and_Outdoors,RR,0.8505
rbp_95,0.001,0,2,Sports_and_Outdoors,AP,0.6188
rbp_95,0.001,0,2,Sports_and_Outdoors,NDCG,0.817
rbp_95,0.001,0,2,Sports_and_Outdoors,RBP_80,0.5047
rbp_95,0.001,0,2,Sports_and_Outdoors,RBP_90,0.3732
rbp_95,0.001,0,2,Sports_and_Outdoors,RBP_95,0.2478
rbp_95,0.001,0,2,Sports_and_Outdoors,RR,0.8669
rr,0.01,0,2,Sports_and_Outdoors,AP,0.4383
rr,0.01,0,2,Sports_and_Outdoors,NDCG,0.6829
rr,0.01,0,2,Sports_and_Outdoors,RBP_80,0.3419
rr,0.001,0,2,Sports_and_Outdoors,RBP_90,0.2953
rr,0.001,0,2,Sports_and_Outdoors,RBP_95,0.2178
rr,0.01,0,2,Sports_and_Outdoors,RR,0.6156
ap,0.001,0,5,Sports_and_Outdoors,AP,0.4738
ap,0.001,0,5,Sports_and_Outdoors,NDCG,0.73
ap,0.001,0,5,Sports_and_Outdoors,RBP_80,0.4034
ap,0.001,0,5,Sports_and_Outdoors,RBP_90,0.2918
ap,0.001,0,5,Sports_and_Outdoors,RBP_95,0.2015
ap,0.001,0,5,Sports_and_Outdoors,RR,0.7983
dcg,0.001,0,5,Sports_and_Outdoors,AP,0.4874
dcg,0.001,0,5,Sports_and_Outdoors,NDCG,0.7377
dcg,0.001,0,5,Sports_and_Outdoors,RBP_80,0.4154
dcg,0.001,0,5,Sports_and_Outdoors,RBP_90,0.2982
dcg,0.001,0,5,Sports_and_Outdoors,RBP_95,0.2039
dcg,0.001,0,5,Sports_and_Outdoors,RR,0.8041
rbp_80,0.001,0,5,Sports_and_Outdoors,AP,0.4355
rbp_80,0.001,0,5,Sports_and_Outdoors,NDCG,0.7032
rbp_80,0.001,0,5,Sports_and_Outdoors,RBP_80,0.3689
rbp_80,0.001,0,5,Sports_and_Outdoors,RBP_90,0.2721
rbp_80,0.001,0,5,Sports_and_Outdoors,RBP_95,0.1925
rbp_80,0.001,0,5,Sports_and_Outdoors,RR,0.7592
rbp_90,0.001,0,5,Sports_and_Outdoors,AP,0.4607
rbp_90,0.001,0,5,Sports_and_Outdoors,NDCG,0.7204
rbp_90,0.001,0,5,Sports_and_Outdoors,RBP_80,0.391
rbp_90,0.001,0,5,Sports_and_Outdoors,RBP_90,0.2847
rbp_90,0.001,0,5,Sports_and_Outdoors,RBP_95,0.198
rbp_90,0.001,0,5,Sports_and_Outdoors,RR,0.7842
rbp_95,0.001,0,5,Sports_and_Outdoors,AP,0.4913
rbp_95,0.001,0,5,Sports_and_Outdoors,NDCG,0.7406
rbp_95,0.001,0,5,Sports_and_Outdoors,RBP_80,0.418
rbp_95,0.001,0,5,Sports_and_Outdoors,RBP_90,0.2992
rbp_95,0.001,0,5,Sports_and_Outdoors,RBP_95,0.204
rbp_95,0.001,0,5,Sports_and_Outdoors,RR,0.8105
rr,0.001,0,5,Sports_and_Outdoors,AP,0.2576
rr,0.001,0,5,Sports_and_Outdoors,NDCG,0.5511
rr,0.001,0,5,Sports_and_Outdoors,RBP_80,0.1918
rr,0.001,0,5,Sports_and_Outdoors,RBP_90,0.1741
rr,0.001,0,5,Sports_and_Outdoors,RBP_95,0.1481
rr,0.001,0,5,Sports_and_Outdoors,RR,0.4509
ap,0.001,1,1,Sports_and_Outdoors,AP,0.7073
ap,0.001,1,1,Sports_and_Outdoors,NDCG,0.86
ap,0.001,1,1,Sports_and_Outdoors,RBP_80,0.5693
ap,0.001,1,1,Sports_and_Outdoors,RBP_90,0.419
ap,0.001,1,1,Sports_and_Outdoors,RBP_95,0.2693
ap,0.001,1,1,Sports_and_Outdoors,RR,0.8846
dcg,0.001,1,1,Sports_and_Outdoors,AP,0.7115
dcg,0.001,1,1,Sports_and_Outdoors,NDCG,0.8628
dcg,0.001,1,1,Sports_and_Outdoors,RBP_80,0.5722
dcg,0.001,1,1,Sports_and_Outdoors,RBP_90,0.4202
dcg,0.001,1,1,Sports_and_Outdoors,RBP_95,0.2697
dcg,0.001,1,1,Sports_and_Outdoors,RR,0.8879
rbp_80,0.001,1,1,Sports_and_Outdoors,AP,0.6916
rbp_80,0.001,1,1,Sports_and_Outdoors,NDCG,0.8507
rbp_80,0.001,1,1,Sports_and_Outdoors,RBP_80,0.5563
rbp_80,0.001,1,1,Sports_and_Outdoors,RBP_90,0.4128
rbp_80,0.001,1,1,Sports_and_Outdoors,RBP_95,0.267
rbp_80,0.001,1,1,Sports_and_Outdoors,RR,0.8731
rbp_90,0.001,1,1,Sports_and_Outdoors,AP,0.713
rbp_90,0.001,1,1,Sports_and_Outdoors,NDCG,0.8637
rbp_90,0.001,1,1,Sports_and_Outdoors,RBP_80,0.5734
rbp_90,0.001,1,1,Sports_and_Outdoors,RBP_90,0.4208
rbp_90,0.001,1,1,Sports_and_Outdoors,RBP_95,0.27
rbp_90,0.001,1,1,Sports_and_Outdoors,RR,0.8905
rbp_95,0.001,1,1,Sports_and_Outdoors,AP,0.7271
rbp_95,0.001,1,1,Sports_and_Outdoors,NDCG,0.8727
rbp_95,0.001,1,1,Sports_and_Outdoors,RBP_80,0.5847
rbp_95,0.001,1,1,Sports_and_Outdoors,RBP_90,0.4257
rbp_95,0.001,1,1,Sports_and_Outdoors,RBP_95,0.2717
rbp_95,0.001,1,1,Sports_and_Outdoors,RR,0.9041
rr,0.001,1,1,Sports_and_Outdoors,AP,0.5995
rr,0.001,1,1,Sports_and_Outdoors,NDCG,0.7845
rr,0.001,1,1,Sports_and_Outdoors,RBP_80,0.4794
rr,0.001,1,1,Sports_and_Outdoors,RBP_90,0.3801
rr,0.001,1,1,Sports_and_Outdoors,RBP_95,0.2555
rr,0.001,1,1,Sports_and_Outdoors,RR,0.7464
ap,0.001,1,2,Sports_and_Outdoors,AP,0.6045
ap,0.001,1,2,Sports_and_Outdoors,NDCG,0.8073
ap,0.001,1,2,Sports_and_Outdoors,RBP_80,0.4931
ap,0.001,1,2,Sports_and_Outdoors,RBP_90,0.3676
ap,0.001,1,2,Sports_and_Outdoors,RBP_95,0.2456
ap,0.001,1,2,Sports_and_Outdoors,RR,0.8501
dcg,0.001,1,2,Sports_and_Outdoors,AP,0.609
dcg,0.001,1,2,Sports_and_Outdoors,NDCG,0.81
dcg,0.001,1,2,Sports_and_Outdoors,RBP_80,0.4967
dcg,0.001,1,2,Sports_and_Outdoors,RBP_90,0.3695
dcg,0.001,1,2,Sports_and_Outdoors,RBP_95,0.2463
dcg,0.001,1,2,Sports_and_Outdoors,RR,0.854
rbp_80,0.001,1,2,Sports_and_Outdoors,AP,0.5788
rbp_80,0.001,1,2,Sports_and_Outdoors,NDCG,0.7904
rbp_80,0.001,1,2,Sports_and_Outdoors,RBP_80,0.4705
rbp_80,0.001,1,2,Sports_and_Outdoors,RBP_90,0.3565
rbp_80,0.001,1,2,Sports_and_Outdoors,RBP_95,0.2413
rbp_80,0.001,1,2,Sports_and_Outdoors,RR,0.8252
rbp_90,0.001,1,2,Sports_and_Outdoors,AP,0.6042
rbp_90,0.001,1,2,Sports_and_Outdoors,NDCG,0.8071
rbp_90,0.001,1,2,Sports_and_Outdoors,RBP_80,0.492
rbp_90,0.001,1,2,Sports_and_Outdoors,RBP_90,0.3671
rbp_90,0.001,1,2,Sports_and_Outdoors,RBP_95,0.2455
rbp_90,0.001,1,2,Sports_and_Outdoors,RR,0.85
rbp_95,0.001,1,2,Sports_and_Outdoors,AP,0.6211
rbp_95,0.001,1,2,Sports_and_Outdoors,NDCG,0.818
rbp_95,0.001,1,2,Sports_and_Outdoors,RBP_80,0.5063
rbp_95,0.001,1,2,Sports_and_Outdoors,RBP_90,0.374
rbp_95,0.001,1,2,Sports_and_Outdoors,RBP_95,0.2481
rbp_95,0.001,1,2,Sports_and_Outdoors,RR,0.8654
rr,0.001,1,2,Sports_and_Outdoors,AP,0.4371
rr,0.001,1,2,Sports_and_Outdoors,NDCG,0.6823
rr,0.001,1,2,Sports_and_Outdoors,RBP_80,0.3409
rr,0.001,1,2,Sports_and_Outdoors,RBP_90,0.2946
rr,0.001,1,2,Sports_and_Outdoors,RBP_95,0.2174
rr,0.001,1,2,Sports_and_Outdoors,RR,0.6158
ap,0.001,1,5,Sports_and_Outdoors,AP,0.4757
ap,0.001,1,5,Sports_and_Outdoors,NDCG,0.7291
ap,0.001,1,5,Sports_and_Outdoors,RBP_80,0.4046
ap,0.001,1,5,Sports_and_Outdoors,RBP_90,0.2922
ap,0.001,1,5,Sports_and_Outdoors,RBP_95,0.2012
ap,0.001,1,5,Sports_and_Outdoors,RR,0.7903
dcg,0.001,1,5,Sports_and_Outdoors,AP,0.4902
dcg,0.001,1,5,Sports_and_Outdoors,NDCG,0.7385
dcg,0.001,1,5,Sports_and_Outdoors,RBP_80,0.4177
dcg,0.001,1,5,Sports_and_Outdoors,RBP_90,0.2993
dcg,0.001,1,5,Sports_and_Outdoors,RBP_95,0.2042
dcg,0.001,1,5,Sports_and_Outdoors,RR,0.8001
rbp_80,0.001,1,5,Sports_and_Outdoors,AP,0.4344
rbp_80,0.001,1,5,Sports_and_Outdoors,NDCG,0.7019
rbp_80,0.001,1,5,Sports_and_Outdoors,RBP_80,0.3676
rbp_80,0.001,1,5,Sports_and_Outdoors,RBP_90,0.2716
rbp_80,0.001,1,5,Sports_and_Outdoors,RBP_95,0.1924
rbp_80,0.001,1,5,Sports_and_Outdoors,RR,0.7564
rbp_90,0.001,1,5,Sports_and_Outdoors,AP,0.4624
rbp_90,0.001,1,5,Sports_and_Outdoors,NDCG,0.7207
rbp_90,0.001,1,5,Sports_and_Outdoors,RBP_80,0.3924
rbp_90,0.001,1,5,Sports_and_Outdoors,RBP_90,0.2852
rbp_90,0.001,1,5,Sports_and_Outdoors,RBP_95,0.1981
rbp_90,0.001,1,5,Sports_and_Outdoors,RR,0.7799
rbp_95,0.001,1,5,Sports_and_Outdoors,AP,0.4935
rbp_95,0.001,1,5,Sports_and_Outdoors,NDCG,0.7418
rbp_95,0.001,1,5,Sports_and_Outdoors,RBP_80,0.4204
rbp_95,0.001,1,5,Sports_and_Outdoors,RBP_90,0.3004
rbp_95,0.001,1,5,Sports_and_Outdoors,RBP_95,0.2045
rbp_95,0.001,1,5,Sports_and_Outdoors,RR,0.8089
rr,0.001,1,5,Sports_and_Outdoors,AP,0.2567
rr,0.001,1,5,Sports_and_Outdoors,NDCG,0.5498
rr,0.001,1,5,Sports_and_Outdoors,RBP_80,0.1905
rr,0.001,1,5,Sports_and_Outdoors,RBP_90,0.1737
rr,0.001,1,5,Sports_and_Outdoors,RBP_95,0.1479
rr,0.001,1,5,Sports_and_Outdoors,RR,0.448
ap,0.001,2,1,Sports_and_Outdoors,AP,0.7027
ap,0.001,2,1,Sports_and_Outdoors,NDCG,0.8578
ap,0.001,2,1,Sports_and_Outdoors,RBP_80,0.5664
ap,0.001,2,1,Sports_and_Outdoors,RBP_90,0.4178
ap,0.001,2,1,Sports_and_Outdoors,RBP_95,0.2689
ap,0.001,2,1,Sports_and_Outdoors,RR,0.8837
dcg,0.001,2,1,Sports_and_Outdoors,AP,0.7053
dcg,0.001,2,1,Sports_and_Outdoors,NDCG,0.8594
dcg,0.001,2,1,Sports_and_Outdoors,RBP_80,0.5685
dcg,0.001,2,1,Sports_and_Outdoors,RBP_90,0.4188
dcg,0.001,2,1,Sports_and_Outdoors,RBP_95,0.2693
dcg,0.001,2,1,Sports_and_Outdoors,RR,0.8861
rbp_80,0.001,2,1,Sports_and_Outdoors,AP,0.6863
rbp_80,0.001,2,1,Sports_and_Outdoors,NDCG,0.8475
rbp_80,0.001,2,1,Sports_and_Outdoors,RBP_80,0.5522
rbp_80,0.001,2,1,Sports_and_Outdoors,RBP_90,0.4112
rbp_80,0.001,2,1,Sports_and_Outdoors,RBP_95,0.2665
rbp_80,0.001,2,1,Sports_and_Outdoors,RR,0.8701
rbp_90,0.001,2,1,Sports_and_Outdoors,AP,0.7113
rbp_90,0.001,2,1,Sports_and_Outdoors,NDCG,0.8633
rbp_90,0.001,2,1,Sports_and_Outdoors,RBP_80,0.5724
rbp_90,0.001,2,1,Sports_and_Outdoors,RBP_90,0.4204
rbp_90,0.001,2,1,Sports_and_Outdoors,RBP_95,0.2698
rbp_90,0.001,2,1,Sports_and_Outdoors,RR,0.892
rbp_95,0.001,2,1,Sports_and_Outdoors,AP,0.7259
rbp_95,0.001,2,1,Sports_and_Outdoors,NDCG,0.8721
rbp_95,0.001,2,1,Sports_and_Outdoors,RBP_80,0.5841
rbp_95,0.001,2,1,Sports_and_Outdoors,RBP_90,0.4256
rbp_95,0.001,2,1,Sports_and_Outdoors,RBP_95,0.2717
rbp_95,0.001,2,1,Sports_and_Outdoors,RR,0.9038
rr,0.01,2,1,Sports_and_Outdoors,AP,0.5997
rr,0.01,2,1,Sports_and_Outdoors,NDCG,0.7842
rr,0.01,2,1,Sports_and_Outdoors,RBP_80,0.4791
rr,0.01,2,1,Sports_and_Outdoors,RBP_90,0.3801
rr,0.01,2,1,Sports_and_Outdoors,RBP_95,0.2556
rr,0.01,2,1,Sports_and_Outdoors,RR,0.7432
ap,0.001,2,2,Sports_and_Outdoors,AP,0.6015
ap,0.001,2,2,Sports_and_Outdoors,NDCG,0.8056
ap,0.001,2,2,Sports_and_Outdoors,RBP_80,0.4904
ap,0.001,2,2,Sports_and_Outdoors,RBP_90,0.3665
ap,0.001,2,2,Sports_and_Outdoors,RBP_95,0.2453
ap,0.001,2,2,Sports_and_Outdoors,RR,0.8502
dcg,0.001,2,2,Sports_and_Outdoors,AP,0.6064
dcg,0.001,2,2,Sports_and_Outdoors,NDCG,0.8089
dcg,0.001,2,2,Sports_and_Outdoors,RBP_80,0.4947
dcg,0.001,2,2,Sports_and_Outdoors,RBP_90,0.3685
dcg,0.001,2,2,Sports_and_Outdoors,RBP_95,0.2461
dcg,0.001,2,2,Sports_and_Outdoors,RR,0.8546
rbp_80,0.001,2,2,Sports_and_Outdoors,AP,0.571
rbp_80,0.001,2,2,Sports_and_Outdoors,NDCG,0.786
rbp_80,0.001,2,2,Sports_and_Outdoors,RBP_80,0.4638
rbp_80,0.001,2,2,Sports_and_Outdoors,RBP_90,0.3532
rbp_80,0.001,2,2,Sports_and_Outdoors,RBP_95,0.24
rbp_80,0.001,2,2,Sports_and_Outdoors,RR,0.8225
rbp_90,0.001,2,2,Sports_and_Outdoors,AP,0.5996
rbp_90,0.001,2,2,Sports_and_Outdoors,NDCG,0.8044
rbp_90,0.001,2,2,Sports_and_Outdoors,RBP_80,0.4887
rbp_90,0.001,2,2,Sports_and_Outdoors,RBP_90,0.3655
rbp_90,0.001,2,2,Sports_and_Outdoors,RBP_95,0.2449
rbp_90,0.001,2,2,Sports_and_Outdoors,RR,0.8482
rbp_95,0.001,2,2,Sports_and_Outdoors,AP,0.6166
rbp_95,0.001,2,2,Sports_and_Outdoors,NDCG,0.815
rbp_95,0.001,2,2,Sports_and_Outdoors,RBP_80,0.5031
rbp_95,0.001,2,2,Sports_and_Outdoors,RBP_90,0.3726
rbp_95,0.001,2,2,Sports_and_Outdoors,RBP_95,0.2476
rbp_95,0.001,2,2,Sports_and_Outdoors,RR,0.8622
rr,0.01,2,2,Sports_and_Outdoors,AP,0.4379
rr,0.01,2,2,Sports_and_Outdoors,NDCG,0.6831
rr,0.01,2,2,Sports_and_Outdoors,RBP_80,0.3415
rr,0.001,2,2,Sports_and_Outdoors,RBP_90,0.295
rr,0.001,2,2,Sports_and_Outdoors,RBP_95,0.2177
rr,0.01,2,2,Sports_and_Outdoors,RR,0.6177
ap,0.001,2,5,Sports_and_Outdoors,AP,0.4732
ap,0.001,2,5,Sports_and_Outdoors,NDCG,0.7297
ap,0.001,2,5,Sports_and_Outdoors,RBP_80,0.4033
ap,0.001,2,5,Sports_and_Outdoors,RBP_90,0.2917
ap,0.001,2,5,Sports_and_Outdoors,RBP_95,0.2014
ap,0.001,2,5,Sports_and_Outdoors,RR,0.7997
dcg,0.001,2,5,Sports_and_Outdoors,AP,0.487
dcg,0.001,2,5,Sports_and_Outdoors,NDCG,0.7375
dcg,0.001,2,5,Sports_and_Outdoors,RBP_80,0.4149
dcg,0.001,2,5,Sports_and_Outdoors,RBP_90,0.2977
dcg,0.001,2,5,Sports_and_Outdoors,RBP_95,0.2036
dcg,0.001,2,5,Sports_and_Outdoors,RR,0.8045
rbp_80,0.001,2,5,Sports_and_Outdoors,AP,0.4311
rbp_80,0.001,2,5,Sports_and_Outdoors,NDCG,0.7
rbp_80,0.001,2,5,Sports_and_Outdoors,RBP_80,0.3649
rbp_80,0.001,2,5,Sports_and_Outdoors,RBP_90,0.2705
rbp_80,0.001,2,5,Sports_and_Outdoors,RBP_95,0.1921
rbp_80,0.001,2,5,Sports_and_Outdoors,RR,0.7555
rbp_90,0.001,2,5,Sports_and_Outdoors,AP,0.46
rbp_90,0.001,2,5,Sports_and_Outdoors,NDCG,0.7199
rbp_90,0.001,2,5,Sports_and_Outdoors,RBP_80,0.3907
rbp_90,0.001,2,5,Sports_and_Outdoors,RBP_90,0.2844
rbp_90,0.001,2,5,Sports_and_Outdoors,RBP_95,0.198
rbp_90,0.001,2,5,Sports_and_Outdoors,RR,0.784
rbp_95,0.001,2,5,Sports_and_Outdoors,AP,0.4882
rbp_95,0.001,2,5,Sports_and_Outdoors,NDCG,0.7388
rbp_95,0.001,2,5,Sports_and_Outdoors,RBP_80,0.4153
rbp_95,0.001,2,5,Sports_and_Outdoors,RBP_90,0.2979
rbp_95,0.001,2,5,Sports_and_Outdoors,RBP_95,0.2037
rbp_95,0.001,2,5,Sports_and_Outdoors,RR,0.8095
rr,0.001,2,5,Sports_and_Outdoors,AP,0.2576
rr,0.001,2,5,Sports_and_Outdoors,NDCG,0.5515
rr,0.001,2,5,Sports_and_Outdoors,RBP_80,0.192
rr,0.001,2,5,Sports_and_Outdoors,RBP_90,0.1739
rr,0.001,2,5,Sports_and_Outdoors,RBP_95,0.1478
rr,0.001,2,5,Sports_and_Outdoors,RR,0.4547
