loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
rr,10.0,0,0,0,1.0,32,0.5454,0.7937,0.7681,0.5827,0.5038,0.4258,0.3188
dcg,0.001,0,0,0,5.0,32,0.1661,0.5412,0.361,0.2227,0.1673,0.1655,0.1531
ndcg_5,0.001,0,0,0,5.0,32,0.1662,0.5412,0.361,0.2226,0.1673,0.1655,0.1531
dcg,0.01,0,0,0,5.0,32,0.1723,0.5436,0.37200000000000005,0.2246,0.1706,0.1673,0.154
ndcg_5,0.01,0,0,0,5.0,32,0.1724,0.5436,0.3717,0.2246,0.1707,0.1674,0.154
dcg,0.1,0,0,0,5.0,32,0.6042,0.7858,0.8136,0.5493,0.512,0.4005,0.2891
ndcg_5,0.1,0,0,0,5.0,32,0.6042,0.7858,0.8136,0.5493,0.512,0.4005,0.2891
ndcg_5,1.0,0,0,0,5.0,32,0.7809,0.8884,0.9319,0.7316,0.6657,0.5136,0.3569
dcg,3.0,0,0,0,5.0,32,0.7799,0.8883,0.932,0.7312,0.6657,0.5135,0.3568
ndcg_5,3.0,0,0,0,5.0,32,0.78,0.8882,0.9309,0.7314,0.6658,0.5137,0.3569
dcg,10.0,0,0,0,5.0,32,0.7799,0.8881,0.9313,0.7314,0.6659999999999999,0.5138,0.35700000000000004
ndcg_5,10.0,0,0,0,5.0,32,0.7802,0.888,0.9302,0.7314,0.6659999999999999,0.5138,0.3569
ap,0.001,0,0,0,5.0,32,0.2621,0.5853,0.4617,0.2808,0.2466,0.2266,0.1948
ap,0.01,0,0,0,5.0,32,0.6977,0.8442,0.8701,0.6559999999999999,0.6044,0.4784,0.3414
ap,0.1,0,0,0,5.0,32,0.7673,0.8831,0.9201,0.7243,0.6608,0.5123,0.3565
ap,3.0,0,0,0,5.0,32,0.7678,0.8826,0.9178,0.7234,0.66,0.5116,0.3561
rbp_80,0.001,0,0,0,5.0,32,0.8015,0.8992,0.9233,0.7623,0.6903,0.5344,0.3693
