loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
lambda_rr,0.01,4,0,2,5.0,32,0.2167,0.5541,0.4648,0.2579,0.1951,0.1753,0.1487
lambda_rbp_80,0.001,4,0,2,2.0,32,0.5863,0.7997,0.8375,0.5927,0.4875,0.3683,0.2486
lambda_rr,0.1,4,0,2,5.0,32,0.1782,0.5334,0.3865,0.2415,0.1738,0.1666,0.1458
lambda_rbp_90,0.001,4,0,2,2.0,32,0.6193,0.8163,0.8593,0.619,0.5097,0.3795,0.2531
lambda_rbp_95,0.001,4,0,2,2.0,32,0.6499,0.8316,0.8794,0.6443,0.5293,0.389,0.2567
lambda_rbp_90,0.01,4,0,2,2.0,32,0.5672,0.7896,0.8289,0.5748,0.4736,0.3606,0.2454
lambda_rbp_80,0.01,4,0,2,2.0,32,0.53,0.7703,0.7976,0.5467,0.4494,0.3486,0.2406
lambda_rbp_95,0.01,4,0,2,2.0,32,0.5852,0.7988,0.8427,0.5888,0.4852,0.3662,0.2477
lambda_rbp_80,0.1,4,0,2,2.0,32,0.3865,0.6948,0.6482,0.4488,0.3561,0.3019,0.2216
lambda_rbp_90,0.1,4,0,2,2.0,32,0.3944,0.6981,0.6578,0.452,0.3599,0.3035,0.2222
lambda_rbp_95,0.1,4,0,2,2.0,32,0.3943,0.6985,0.6531,0.4537,0.3612,0.3047,0.2228
lambda_rbp_95,0.001,4,0,2,5.0,32,0.5984,0.7739,0.8438,0.5416,0.4678,0.3317,0.221
lambda_rbp_80,0.001,4,0,2,5.0,32,0.496,0.7175,0.7733,0.4569,0.3926,0.2889,0.2021
lambda_rbp_90,0.001,4,0,2,5.0,32,0.5559,0.7501,0.8166,0.5045,0.4352,0.3125,0.2123
lambda_rbp_80,0.01,4,0,2,5.0,32,0.4141,0.6704,0.6996,0.392,0.3344,0.2556,0.1868
lambda_rbp_90,0.01,4,0,2,5.0,32,0.4528,0.6934,0.7354,0.4237,0.3632,0.2731,0.1955
lambda_rbp_95,0.01,4,0,2,5.0,32,0.4735,0.7043,0.7548,0.4378,0.3772,0.2806,0.1988
lambda_rbp_80,0.1,4,0,2,5.0,32,0.2137,0.5527,0.4569,0.2572,0.1941,0.1753,0.1489
lambda_rbp_90,0.1,4,0,2,5.0,32,0.2308,0.5615,0.4801,0.2656,0.2055,0.1812,0.1513
lambda_rbp_95,0.1,4,0,2,5.0,32,0.2396,0.5671,0.494,0.2711,0.2117,0.1846,0.1528
